id,bucket,role,source,mamay4_score,lapa_score,aya_score,mamay12_score,mamay4_latency_ms,lapa_latency_ms,aya_latency_ms,mamay12_latency_ms,best_of_mamay4_lapa_aya,score_var_3,cite_as_thesis
wmt22-en-uk-test-191,translate,headline,wmt22,0.34920634920634913,0.34920634920634913,0.34920634920634913,0.34920634920634913,355.0,375.4,137.1,497.1,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-1949,translate,headline,wmt22,0.6511627906976744,0.789272030651341,0.6021505376344085,0.789272030651341,836.1,872.2,366.1,1182.4,lapa,0.006277,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-1955,translate,headline,wmt22,0.358974358974359,0.4047619047619048,0.4047619047619048,0.7857142857142857,395.1,493.2,192.6,557.9,lapa+aya,0.000466,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-1956,translate,headline,wmt22,0.6861861861861862,0.7051851851851851,0.6787057938299473,0.7348484848484848,3328.9,3069.2,1267.0,4405.4,lapa,0.000124,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-1966,translate,headline,wmt22,0.5022421524663677,0.45248868778280543,0.49074074074074064,0.556067588325653,2119.0,2092.3,807.1,2906.8,mamay4,0.000452,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-1981,translate,headline,wmt22,0.3373493975903615,0.32343234323432346,0.3619047619047619,0.34538152610441764,785.2,985.0,423.6,1121.2,aya,0.000253,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-21,translate,headline,wmt22,0.5299145299145299,0.5526315789473684,0.4888888888888889,0.5526315789473684,927.9,861.0,405.0,1237.4,lapa,0.000696,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-227,translate,headline,wmt22,0.5464480874316939,0.5464480874316939,0.5464480874316939,0.5573770491803278,488.7,616.5,211.8,689.8,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-236,translate,headline,wmt22,0.3653846153846154,0.41025641025641024,0.41025641025641024,0.3653846153846154,797.7,860.2,329.1,1113.9,lapa+aya,0.000447,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-237,translate,headline,wmt22,0.5641025641025642,0.7058823529411765,0.7450980392156863,0.7407407407407408,567.5,432.1,212.5,750.8,aya,0.006044,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-242,translate,headline,wmt22,0.31275720164609055,0.33333333333333337,0.3017543859649123,0.36231884057971014,829.8,921.4,404.5,1365.5,lapa,0.000171,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-249,translate,headline,wmt22,0.6730769230769231,0.7058823529411765,0.6730769230769231,0.5050505050505051,839.2,615.9,327.3,1251.9,lapa,0.000239,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-253,translate,headline,wmt22,0.3783783783783784,0.45614035087719296,0.4786324786324786,0.45614035087719296,532.4,815.8,271.3,876.7,aya,0.001845,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-256,translate,headline,wmt22,0.46808510638297873,0.4444444444444444,0.4444444444444444,0.41134751773049644,918.3,924.1,422.8,1312.8,mamay4,0.000124,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-26,translate,headline,wmt22,0.38251366120218583,0.49074074074074076,0.43809523809523804,0.46236559139784944,619.0,929.5,328.4,1002.0,lapa,0.001953,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-260,translate,headline,wmt22,0.24509803921568624,0.2535211267605634,0.20202020202020202,0.24509803921568624,532.2,622.4,212.3,815.4,lapa,0.000509,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-262,translate,headline,wmt22,0.27860696517412936,0.25870646766169153,0.27053140096618356,0.29378531073446323,1060.8,980.1,422.9,1362.6,mamay4,6.7e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-263,translate,headline,wmt22,0.34523809523809523,0.38348082595870203,0.34523809523809523,0.35151515151515145,753.6,806.8,289.6,995.4,lapa,0.000325,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-264,translate,headline,wmt22,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,179.0,250.9,87.6,252.7,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-265,translate,headline,wmt22,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.42592592592592593,488.2,437.1,185.1,498.1,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-266,translate,headline,wmt22,0.48587570621468923,0.40229885057471265,0.3777777777777778,0.45502645502645506,532.7,624.5,230.9,744.2,mamay4,0.002141,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-268,translate,headline,wmt22,0.4766839378238342,0.5408163265306122,0.4570446735395189,0.5374149659863946,1634.3,1477.5,615.5,2240.2,lapa,0.00128,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-273,translate,headline,wmt22,0.16915422885572143,0.16915422885572143,0.16915422885572143,0.16915422885572143,700.4,681.9,269.9,939.1,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-275,translate,headline,wmt22,0.4210526315789474,0.411214953271028,0.4308176100628931,0.42767295597484273,1791.5,1724.6,672.0,2171.5,aya,6.4e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-279,translate,headline,wmt22,0.4327485380116959,0.48958333333333337,0.3386243386243386,0.5146198830409358,442.6,739.4,212.1,620.5,lapa,0.003875,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-289,translate,headline,wmt22,0.611111111111111,0.6521739130434783,0.5666666666666667,0.6962962962962962,576.6,616.9,174.8,684.1,lapa,0.001219,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-301,translate,headline,wmt22,0.6376811594202899,0.6376811594202899,0.4848484848484848,0.6376811594202899,441.4,432.0,173.8,621.5,mamay4+lapa,0.005191,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-305,translate,headline,wmt22,0.30601092896174864,0.3548387096774193,0.32142857142857145,0.2727272727272727,569.0,559.0,154.4,879.9,lapa,0.000415,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-31,translate,headline,wmt22,0.33879781420765026,0.33879781420765026,0.35294117647058826,0.3282051282051282,525.7,623.0,270.4,811.5,aya,4.4e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-317,translate,headline,wmt22,0.03389830508474576,0.10000000000000002,0.10000000000000002,0.09677419354838711,610.3,497.7,308.8,936.1,lapa+aya,0.000971,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-32,translate,headline,wmt22,0.5142857142857143,0.5294117647058824,0.5294117647058824,0.5294117647058824,437.6,499.5,231.4,622.1,lapa+aya,5.1e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-329,translate,headline,wmt22,1.0,1.0,1.0,1.0,351.1,373.3,120.2,497.6,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-330,translate,headline,wmt22,0.4833333333333334,0.4833333333333334,0.456140350877193,0.7254901960784315,481.0,497.3,189.7,564.1,mamay4+lapa,0.000164,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-331,translate,headline,wmt22,0.44047619047619047,0.45977011494252873,0.4593837535014006,0.4593837535014006,1139.3,1064.6,519.0,1677.2,lapa,8.1e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-336,translate,headline,wmt22,0.17391304347826086,0.20289855072463767,0.17391304347826086,0.20289855072463767,309.2,374.0,137.7,374.5,lapa,0.000187,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-339,translate,headline,wmt22,0.3958333333333333,0.39344262295081966,0.3958333333333333,0.39344262295081966,828.5,938.5,345.2,1114.3,mamay4+aya,1e-06,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-351,translate,headline,wmt22,0.35390946502057613,0.3296703296703296,0.3703703703703704,0.32911392405063294,825.8,994.0,308.7,1124.2,aya,0.000279,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-356,translate,headline,wmt22,0.9292929292929293,1.0,0.9292929292929293,0.9292929292929293,394.8,503.1,154.4,564.6,lapa,0.001111,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-36,translate,headline,wmt22,0.582010582010582,0.582010582010582,0.582010582010582,0.582010582010582,566.7,629.6,193.3,804.7,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-384,translate,headline,wmt22,0.27450980392156865,0.3487179487179487,0.4444444444444444,0.41666666666666663,700.7,561.0,232.0,928.6,aya,0.004839,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-39,translate,headline,wmt22,0.36363636363636365,0.23076923076923075,0.3728813559322034,0.23076923076923075,530.2,622.7,251.2,813.0,aya,0.004215,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-398,translate,headline,wmt22,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,486.9,499.6,193.1,682.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-402,translate,headline,wmt22,0.22695035460992907,0.25,0.24113475177304963,0.24043715846994532,794.8,1007.3,289.5,1235.5,lapa,9e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-403,translate,headline,wmt22,0.7078189300411523,0.7679324894514769,0.7078189300411523,0.72,838.5,868.6,347.1,1051.4,lapa,0.000803,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-407,translate,headline,wmt22,0.5802469135802469,0.5802469135802469,0.4444444444444444,0.5802469135802469,620.5,746.0,232.0,873.4,mamay4+lapa,0.004098,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-422,translate,headline,wmt22,0.37735849056603776,0.3559870550161812,0.3547400611620795,0.37735849056603776,662.2,560.5,270.5,928.7,mamay4,0.000108,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-442,translate,headline,wmt22,0.7901234567901234,0.8985507246376813,0.7654320987654321,0.738095238095238,487.7,434.6,212.4,742.8,lapa,0.003343,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-444,translate,headline,wmt22,0.6754385964912281,0.6812865497076023,0.6788432267884323,0.6697530864197531,1540.6,1918.4,615.5,1873.6,lapa,6e-06,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-445,translate,headline,wmt22,0.3867684478371501,0.3959899749373434,0.39416058394160586,0.3867684478371501,1263.5,1243.3,557.6,1797.0,lapa,1.6e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-449,translate,headline,wmt22,0.20689655172413796,0.2105263157894737,0.19487179487179487,0.22222222222222224,568.0,682.4,308.1,930.5,lapa,4.5e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-45,translate,headline,wmt22,0.6545454545454547,0.54320987654321,0.4740740740740741,0.7058823529411765,609.4,812.9,232.3,746.6,mamay4,0.005527,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-465,translate,headline,wmt22,0.45161290322580644,0.29411764705882354,0.39215686274509803,0.4301075268817204,394.3,564.5,231.4,684.8,mamay4,0.004217,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-47,translate,headline,wmt22,0.4525993883792048,0.5910652920962199,0.5198776758409785,0.538888888888889,879.0,807.5,366.0,1179.7,lapa,0.003196,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-472,translate,headline,wmt22,0.5238095238095238,0.5641025641025641,0.4444444444444445,0.6419753086419754,436.1,493.1,137.9,693.4,lapa,0.002471,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-477,translate,headline,wmt22,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,262.8,247.6,119.1,379.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-503,translate,headline,wmt22,0.41666666666666663,0.41666666666666663,0.43478260869565216,0.41666666666666663,568.6,683.8,267.2,816.3,aya,7.3e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-512,translate,headline,wmt22,0.22580645161290322,0.33333333333333337,0.23880597014925375,0.17777777777777778,742.7,875.2,328.0,1181.4,lapa,0.002296,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-519,translate,headline,wmt22,0.18390804597701146,0.15686274509803924,0.17204301075268819,0.18390804597701146,398.7,434.6,174.1,561.5,mamay4,0.000123,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-529,translate,headline,wmt22,0.5545171339563864,0.5393939393939393,0.5185185185185185,0.6218487394957983,795.5,623.0,347.0,1300.4,mamay4,0.000218,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-534,translate,headline,wmt22,0.5396825396825397,0.5396825396825397,0.5396825396825397,0.5396825396825397,355.4,435.4,154.5,497.7,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-537,translate,headline,wmt22,0.27272727272727276,0.27272727272727276,0.27272727272727276,0.27272727272727276,664.0,623.2,270.9,928.0,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-542,translate,headline,wmt22,0.3333333333333333,0.3703703703703704,0.4444444444444444,0.3703703703703704,575.1,435.5,193.0,679.6,aya,0.002134,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-551,translate,headline,wmt22,0.37593984962406013,0.38235294117647056,0.3552311435523115,0.37352245862884154,1104.6,1242.1,520.1,1792.8,lapa,0.000134,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-573,translate,headline,wmt22,0.4666666666666667,0.43456790123456784,0.383916990920882,0.4224965706447188,1985.7,2058.5,768.6,2349.8,mamay4,0.00116,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-574,translate,headline,wmt22,0.5520833333333333,0.4931506849315068,0.6448087431693988,0.5520833333333333,613.5,878.3,251.3,869.4,aya,0.003897,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-583,translate,headline,wmt22,0.3391812865497076,0.3391812865497076,0.3391812865497076,0.3391812865497076,480.8,630.4,193.2,688.5,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-588,translate,headline,wmt22,0.31515151515151507,0.3137254901960785,0.29059829059829057,0.26016260162601623,436.6,498.6,174.5,688.3,mamay4,0.000127,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-590,translate,headline,wmt22,0.5272331154684097,0.49561403508771934,0.4504504504504505,0.4242424242424242,1139.9,1055.8,423.9,1173.4,mamay4,0.000993,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
wmt22-en-uk-test-622,translate,headline,wmt22,0.4225352112676056,0.42342342342342343,0.4263038548752835,0.4399092970521542,1398.5,1479.6,558.1,2047.1,aya,3e-06,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
